	id	author_id	book_name	book_url
384	384	58	Низкий дом с голубыми ставнями	/wiki/%D0%9D%D0%B8%D0%B7%D0%BA%D0%B8%D0%B9_%D0%B4%D0%BE%D0%BC_%D1%81_%D0%B3%D0%BE%D0%BB%D1%83%D0%B1%D1%8B%D0%BC%D0%B8_%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8F%D0%BC%D0%B8
385	385	58	Я иду долиной. На затылке кепи	/wiki/%D0%AF_%D0%B8%D0%B4%D1%83_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D0%BE%D0%B9._%D0%9D%D0%B0_%D0%B7%D0%B0%D1%82%D1%8B%D0%BB%D0%BA%D0%B5_%D0%BA%D0%B5%D0%BF%D0%B8
386	386	58	Собаке Качалова	/wiki/%D0%A1%D0%BE%D0%B1%D0%B0%D0%BA%D0%B5_%D0%9A%D0%B0%D1%87%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0
387	387	58	Мелколесье. Степь и дали	/wiki/%D0%9C%D0%B5%D0%BB%D0%BA%D0%BE%D0%BB%D0%B5%D1%81%D1%8C%D0%B5._%D0%A1%D1%82%D0%B5%D0%BF%D1%8C_%D0%B8_%D0%B4%D0%B0%D0%BB%D0%B8
388	388	58	Пороша	/wiki/%D0%9F%D0%BE%D1%80%D0%BE%D1%88%D0%B0
389	389	58	Вот уж вечер	/wiki/%D0%92%D0%BE%D1%82_%D1%83%D0%B6_%D0%B2%D0%B5%D1%87%D0%B5%D1%80
390	390	58	Гой ты, Русь, моя родная	/wiki/%D0%93%D0%BE%D0%B9_%D1%82%D1%8B,_%D0%A0%D1%83%D1%81%D1%8C,_%D0%BC%D0%BE%D1%8F_%D1%80%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F
391	391	58	Край ты мой заброшенный	/wiki/%D0%9A%D1%80%D0%B0%D0%B9_%D1%82%D1%8B_%D0%BC%D0%BE%D0%B9_%D0%B7%D0%B0%D0%B1%D1%80%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9
392	392	58	Разбуди меня завтра рано	/wiki/%D0%A0%D0%B0%D0%B7%D0%B1%D1%83%D0%B4%D0%B8_%D0%BC%D0%B5%D0%BD%D1%8F_%D0%B7%D0%B0%D0%B2%D1%82%D1%80%D0%B0_%D1%80%D0%B0%D0%BD%D0%BE
393	393	58	Письмо к женщине	/wiki/%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%BE_%D0%BA_%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B5
394	394	58	Шаганэ ты моя, Шаганэ!	/wiki/%D0%A8%D0%B0%D0%B3%D0%B0%D0%BD%D1%8D_%D1%82%D1%8B_%D0%BC%D0%BE%D1%8F,_%D0%A8%D0%B0%D0%B3%D0%B0%D0%BD%D1%8D!
395	395	58	До свиданья, друг мой, до свиданья	/wiki/%D0%94%D0%BE_%D1%81%D0%B2%D0%B8%D0%B4%D0%B0%D0%BD%D1%8C%D1%8F,_%D0%B4%D1%80%D1%83%D0%B3_%D0%BC%D0%BE%D0%B9,_%D0%B4%D0%BE_%D1%81%D0%B2%D0%B8%D0%B4%D0%B0%D0%BD%D1%8C%D1%8F
396	396	58	Топи да болота	/wiki/%D0%A2%D0%BE%D0%BF%D0%B8_%D0%B4%D0%B0_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%B0
397	397	59	Кладовая солнца	https://wikilivres.org/wiki/%D0%9A%D0%BB%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%D1%8F_%D1%81%D0%BE%D0%BB%D0%BD%D1%86%D0%B0_(%D0%9F%D1%80%D0%B8%D1%88%D0%B2%D0%B8%D0%BD)
398	398	60	Кусака	/wiki/%D0%9A%D1%83%D1%81%D0%B0%D0%BA%D0%B0
399	399	61	Железный поток	
400	400	62	Бронепоезд 14-69	
401	401	63	Конармия	
402	402	64	Россия, кровью умытая	
403	403	65	Разгром	
404	404	66	Голый год	
405	405	67	Ветер	
406	406	68	Чапаев	
407	407	69	В тупике	
408	408	70	Двенадцать стульев	
409	409	71	Ностальгия	
410	410	75	Не позволяй душе лениться…	
411	411	75	Журавли	
412	412	75	Одинокий дуб	
413	413	75	Я не ищу гармонии в природе	
414	414	75	О красоте человеческих лиц	
415	415	75	Где-то в поле возле Магадана	
416	416	75	Можжевеловый куст	
417	417	75	Завещание	
418	418	75	Я воспитан природой суровой	
419	419	76	Великие путешественники	
420	420	76	Галоша	
421	421	76	Встреча	
422	422	76	Монтёр	
423	423	77	Дюжина ножей в спину революции	/wiki/%D0%94%D1%8E%D0%B6%D0%B8%D0%BD%D0%B0_%D0%BD%D0%BE%D0%B6%D0%B5%D0%B9_%D0%B2_%D1%81%D0%BF%D0%B8%D0%BD%D1%83_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D0%B8_(%D0%90%D0%B2%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE)
424	424	77	Смерть африканского охотника	/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D1%8C_%D0%B0%D1%84%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BE%D1%85%D0%BE%D1%82%D0%BD%D0%B8%D0%BA%D0%B0_(%D0%90%D0%B2%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE)
425	425	78	Реквием	
426	426	78	Мужество	
427	427	78	А там мой мраморный двойник	
428	428	78	Стихи о Петербурге	
429	429	78	Песня о песне	
430	430	78	Молитва	
431	431	78	Сразу стало тихо в доме	
432	432	78	Я спросила у кукушки	
433	433	78	Мне голос был	
434	434	78	Дальний глас	
435	435	78	Муза	
436	436	78	Двустишие	
437	437	78	Пушкин	
438	438	78	Перед весной бывают дни такие…	
439	439	78	Клятва	
440	440	78	Песня мира	
441	441	78	Сероглазый король	
442	442	78	Из книги „Четки“	
443	443	78	Из книги „Белая стая“	
444	444	78	Из книги „Вечер“	
445	445	78	Из книги „Подорожник“	
446	446	78	Из книги „ANNO DOMINI“	
447	447	78	Из книги „Тростник“	
448	448	78	Ветер войны	
449	449	78	Не с теми я, кто бросил землю	
450	450	78	Что ты бродишь неприкаянный…	
451	451	78	И упало каменное слово	
452	452	79	Книги в красном переплете	/wiki/%D0%9A%D0%BD%D0%B8%D0%B3%D0%B8_%D0%B2_%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BC_%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%BB%D0%B5%D1%82%D0%B5
453	453	79	Моим стихам, написанным так рано	/wiki/%D0%9C%D0%BE%D0%B8%D0%BC_%D1%81%D1%82%D0%B8%D1%85%D0%B0%D0%BC,_%D0%BD%D0%B0%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC_%D1%82%D0%B0%D0%BA_%D1%80%D0%B0%D0%BD%D0%BE
454	454	79	Идёшь, на меня похожий	/wiki/%D0%98%D0%B4%D1%91%D1%88%D1%8C,_%D0%BD%D0%B0_%D0%BC%D0%B5%D0%BD%D1%8F_%D0%BF%D0%BE%D1%85%D0%BE%D0%B6%D0%B8%D0%B9
455	455	79	Бабушке	/wiki/%D0%91%D0%B0%D0%B1%D1%83%D1%88%D0%BA%D0%B5
456	456	79	С большою нежностью	/wiki/%D0%A1_%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D1%8E_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C%D1%8E
457	457	79	Стихи о Москве	/wiki/%D0%A1%D1%82%D0%B8%D1%85%D0%B8_%D0%BE_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5
458	458	79	Родина	/wiki/%D0%A0%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0_(%D0%A6%D0%B2%D0%B5%D1%82%D0%B0%D0%B5%D0%B2%D0%B0)
459	459	79	Мне нравится, что вы больны не мною	/wiki/%D0%9C%D0%BD%D0%B5_%D0%BD%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%81%D1%8F,_%D1%87%D1%82%D0%BE_%D0%B2%D1%8B_%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B_%D0%BD%D0%B5_%D0%BC%D0%BD%D0%BE%D1%8E
460	460	79	Откуда такая нежность?	/wiki/%D0%9E%D1%82%D0%BA%D1%83%D0%B4%D0%B0_%D1%82%D0%B0%D0%BA%D0%B0%D1%8F_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C%3F
461	461	79	Стихи к Блоку	/wiki/%D0%A1%D1%82%D0%B8%D1%85%D0%B8_%D0%BA_%D0%91%D0%BB%D0%BE%D0%BA%D1%83
462	462	79	Ахматовой	/wiki/%D0%90%D1%85%D0%BC%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%D0%B9_(%D0%A6%D0%B2%D0%B5%D1%82%D0%B0%D0%B5%D0%B2%D0%B0)
463	463	81	Чевенгур	
464	464	81	Котлован	
465	465	81	Волшебное кольцо	
466	466	81	Неизвестный цветок	
467	467	81	На заре туманной юности	
468	468	81	Корова	
469	469	81	Юшка	
470	470	81	Сокровенный человек	
471	471	81	Шарманка	
472	472	81	Впрок	
473	473	82	Зелёная лампа	/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D0%B0%D1%8F_%D0%BB%D0%B0%D0%BC%D0%BF%D0%B0_(%D0%93%D1%80%D0%B8%D0%BD)
474	474	83	Кабала святош	
475	475	83	Бег	/wiki/%D0%91%D0%B5%D0%B3
476	476	83	Белая гвардия	/wiki/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F_%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D1%8F
477	477	83	Собачье сердце	https://wikilivres.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B0%D1%87%D1%8C%D0%B5_%D1%81%D0%B5%D1%80%D0%B4%D1%86%D0%B5
478	478	83	Мастер и Маргарита	https://wikilivres.org/wiki/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80_%D0%B8_%D0%9C%D0%B0%D1%80%D0%B3%D0%B0%D1%80%D0%B8%D1%82%D0%B0
479	479	83	Похождения Чичикова	/wiki/%D0%9F%D0%BE%D1%85%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F_%D0%A7%D0%B8%D1%87%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0
480	480	84	Василий Тёркин	
481	481	84	За далью даль	
482	482	84	Страна Муравия	
483	483	84	Я убит подо Ржевом	
484	484	84	Братья	
485	485	84	Спасибо	
486	486	84	Снега потемнеют синие…	
487	487	84	Июль, макушка лета…	
488	488	84	На дне моей жизни…	
489	489	84	Урожай	
490	490	84	Родное	
491	491	84	Весенние строчки	
492	492	84	Матери	
493	493	85	Смерть Вазир-Мухтара	
494	494	87	Доктор Живаго	
495	495	90	Тихий Дон	
496	496	90	Поднятая целина	
497	497	90	Судьба человека	
498	498	90	Нахалёнок	
499	499	95	О чём плачут лошади	
500	500	95	Тетралогия Пряслины:	
501	501	95	Две зимы и три лета	
502	502	95	Братья и сестры	
503	503	95	Пути-перепутья	
504	504	95	Дом	
505	505	95	Поездка в прошлое	
506	506	96	И дольше века длится день…	
507	507	96	Плаха	
508	508	97	Обелиск	
509	509	97	Сотников	
510	510	97	"""Облава"""	
511	511	98	Вам продолжать эту жизнь	
512	512	98	Васюткино озеро	
513	513	98	Игры	
514	514	98	Конь с розовой гривой	
515	515	98	Фотография, на которой меня нет	
516	516	98	Царь-рыба	
517	517	98	Печальный детектив	
518	518	100	Заповедник сказок	
519	519	100	Когда мне было 12 лет	
520	520	104	Уроки французского	
521	521	104	Последний срок	
522	522	104	Прощание с Матерой	
523	523	104	Живи и помни	
524	524	105	Тишина	
525	525	105	Дубравка	
526	526	109	Свидание	
527	527	109	Прошлым летом в Чулимске	
528	528	109	Старший сын	
529	529	112	Иркутская история	
530	530	112	Жестокие игры	
531	531	113	В добрый час!	
532	532	113	Гнездо глухаря	
533	533	114	Звезда полей	
534	534	114	Тихая моя родина…	
535	535	114	Посвящение другу	
536	536	120	Один день Ивана Денисовича	
537	537	120	Матрёнин двор	
538	538	120	Архипелаг ГУЛАГ	
539	539	120	Как нам обустроить Россию	
540	540	124	Россия	
541	541	124	Азия	
542	542	124	Европа	
543	543	124	Америка	
544	544	125	Тысяча и одна ночь	/wiki/%D0%A2%D1%8B%D1%81%D1%8F%D1%87%D0%B0_%D0%B8_%D0%BE%D0%B4%D0%BD%D0%B0_%D0%BD%D0%BE%D1%87%D1%8C
545	545	125	Путешествие Синдбада-морехода	
546	546	127	Титан Атлант и счастливая Аркадия	
547	547	127	Атлант и Геракл	
548	548	127	Скотный двор царя Авгия	
549	549	127	Яблоки Гесперид	
550	550	127	Геродот	/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B4%D0%BE%D1%82
551	551	131	Библия для детей	
552	552	131	Новый завет	/wiki/%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9_%D0%B7%D0%B0%D0%B2%D0%B5%D1%82
553	553	132	Одиссея	/wiki/%D0%9E%D0%B4%D0%B8%D1%81%D1%81%D0%B5%D1%8F
554	554	135	Ромео и Джульетта	/wiki/%D0%A0%D0%BE%D0%BC%D0%B5%D0%BE_%D0%B8_%D0%94%D0%B6%D1%83%D0%BB%D1%8C%D0%B5%D1%82%D1%82%D0%B0
555	555	135	Гамлет	/wiki/%D0%93%D0%B0%D0%BC%D0%BB%D0%B5%D1%82
556	556	136	Честная бедность	
557	557	137	Мещанин во дворянстве или Скупой	
558	558	137	Тартюф	
559	559	138	Дон Кихот	
560	560	139	Фауст	/wiki/%D0%A4%D0%B0%D1%83%D1%81%D1%82
561	561	142	Ты кончил жизнь в пути, герой!..	
562	562	142	Лирика	
563	563	144	Человеческая комедия	
564	564	145	Саламбо	
565	565	146	Соловей	/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D0%B5%D0%B9_(%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD;_%D0%93%D0%B0%D0%BD%D0%B7%D0%B5%D0%BD)
566	566	147	Собор Парижской Богоматери	
567	567	148	Робинзон Крузо	/wiki/%D0%A0%D0%BE%D0%B1%D0%B8%D0%BD%D0%B7%D0%BE%D0%BD_%D0%9A%D1%80%D1%83%D0%B7%D0%BE
568	568	149	Рассказы	
569	569	149	Любовь к жизни	
570	570	150	Лягушонок	/wiki/%D0%9B%D1%8F%D0%B3%D1%83%D1%88%D0%BE%D0%BD%D0%BE%D0%BA
571	571	151	Отец и сын	/wiki/%D0%9E%D1%82%D0%B5%D1%86_%D0%B8_%D1%81%D1%8B%D0%BD
572	572	152	Дары волхвов	
573	573	153	Черепаха	/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0
574	574	154	Снап	
575	575	155	Приключения Тома Сойера	
576	576	155	Приключения Гекльберри Финна	
577	577	156	Маленький принц	
578	578	157	Алиса в стране чудес	/wiki/%D0%90%D0%BB%D0%B8%D1%81%D0%B0_%D0%B2_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5_%D1%87%D1%83%D0%B4%D0%B5%D1%81
579	579	157	Соня въ царствѣ дива	/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E)
580	580	157	Аня в стране чудес	
581	581	158	Приключения Калле Блумквиста	
582	582	158	Расмус-бродяга	
583	583	159	Каникулы	
584	584	159	Зелёное утро	
585	585	159	Вино из одуванчиков	
586	586	160	Говорящий свёрток	
587	587	161	Приключения Чиполлино	
588	588	161	Джельсомино в Стране Лжецов	
589	589	161	Чем пахнут ремёсла	
590	590	162	Последний в мире дракон	
591	591	163	Хоббит, или Туда и обратно	
592	592	165	Сочинения Александра Пушкина	
593	593	165	Стихотворения М. Лермонтова	
594	594	165	Герой нашего времени. Сочинение М.Ю.Лермонтова	/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8._%D0%A1%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C.%D0%AE.%D0%9B%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B0
595	595	166	Луч света в тёмном царстве	
596	596	166	Что такое обломовщина?	
597	597	167	Обломов	/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%98._%D0%90._%D0%93%D0%BE%D0%BD%D1%87%D0%B0%D1%80%D0%BE%D0%B2%D0%B0_%C2%AB%D0%9E%D0%B1%D0%BB%D0%BE%D0%BC%D0%BE%D0%B2%C2%BB_(%D0%9F%D0%B8%D1%81%D0%B0%D1%80%D0%B5%D0%B2)
598	598	167	Базаров	/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2
599	599	168	После „Грозы“ Островского	
600	600	168	Письма к Ивану Сергеевичу Тургеневу	
601	601	169	Обломов, роман И. А. Гончарова	
602	602	170	Отцы и дети И. С. Тургенева	
603	603	171	Асмодей нашего времени	/wiki/%D0%90%D1%81%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8_(%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87)
604	604	171	Список стихотворений в дореволюционной гимназии	/wiki/%D0%A1%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0:%D0%A1%D0%B2%D0%BE%D0%B4_%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9_%D0%B8_%D1%80%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%8F%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9_%D0%BF%D0%BE_%D0%B3%D0%B8%D0%BC%D0%BD%D0%B0%D0%B7%D0%B8%D1%8F%D0%BC.djvu/296
605	605	171	Проект Золотой фонд российской литературы	/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D1%82%D0%B5%D0%BA%D0%B0:%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%97%D0%A4%D0%A0%D0%9B
606	606	171	Стандарт основного общего образования по литературе	
607	607	171	Стандарт основного общего образования по литературе	
608	608	171	Базовый уровень	
609	609	171	Базовый уровень	
610	610	171	Профильный уровень	
